source,published,topic,title,summary,link
WHO,2025-11-19 11:34:26+00:00,Depression,Lifetime toll: 840 million women faced partner or sexual violence,"<p>Violence against women remains one of the world&rsquo;s most persistent and under-addressed human rights crises, with very little progress in two decades, according to a <a href=""https://www.who.int/publications/i/item/9789240116962"">landmark report</a> released today by the World Health Organization (WHO) and UN partners.</p><p>Nearly 1 in 3 women &ndash; estimated 840 million globally &ndash; have experienced partner or sexual violence during their lifetime, a figure that has barely changed since 2000. In the last 12 months alone, 316 million women &ndash; 11% of those aged 15 or older &ndash; were subjected to physical or sexual violence by an intimate partner. Progress on reducing intimate partner violence has been painfully slow with only 0.2% annual decline over the past two decades.</p><p>For the first time, the report includes national and regional estimates of sexual violence by someone other than a partner. It finds 263 million women have experienced non-partner sexual violence since age 15, a figure experts caution is significantly under-reported due to stigma and fear.</p><p>""Violence against women is one of humanity&rsquo;s oldest and most pervasive injustices, yet still one of the least acted upon,"" said Dr Tedros Adhanom Ghebreyesus, WHO Director-General. ""No society can call itself fair, safe or healthy while half its population lives in fear. Ending this violence is not only a matter of policy; it is a matter of dignity, equality and human rights. Behind every statistic is a woman or girl whose life has been forever altered. &nbsp;Empowering women and girls is not optional, it's a prerequisite for peace, development and health. A safer world for women is a better world for everyone.""</p><h3>Efforts face funding cuts amidst mounting needs</h3><p>The new report, released ahead of the <em>International day for the elimination of violence against women and girls</em> observed on 25 November, represents the most comprehensive study on the prevalence of these two forms of violence against women. It updates 2018 estimates released in 2021. It analyses data between 2000 and 2023 from 168 countries, revealing a stark picture of a deeply neglected crisis and critically underfunded response.</p><p>Despite mounting evidence on effective strategies to prevent violence against women, the report warns that funding for such initiatives is collapsing &ndash; just as when humanitarian emergencies, technological shifts, and rising socio-economic inequality are further increasing risks for millions of women and girls. For instance, in 2022, only 0.2% of the global development aid was allocated to programmes focused on prevention of violence against women, and funding has further fallen in 2025.</p><h3>Widespread and lifelong risks</h3><p>Women subjected to violence face unintended pregnancies, a higher risk of acquiring sexually transmitted infections and experiencing depression. Sexual and reproductive health services are an important entry point for survivors to receive the high-quality care they need.</p><p>The report underscores the reality that violence against women begins early and risks persist throughout life. For example, in the past 12 months alone, 12.5 million adolescent girls 15-19 years of age or 16% have experienced physical and/or sexual violence from an intimate partner.</p><p>While violence occurs in every country, women in least-developed, conflict-affected, and climate-vulnerable settings are disproportionately affected. For example, Oceania (excluding Australia and New Zealand) reports 38% prevalence of intimate partner violence in the past year &ndash; more than 3 times the global average of 11%.</p><h3>A call for action &ndash; and accountability</h3><p>More countries than ever are now collecting data to inform policies, yet significant gaps remain &ndash; particularly on non-partner sexual violence, marginalized groups such as indigenous women, migrants, and women with disabilities, as well as data from fragile and humanitarian settings.&nbsp;</p><p>Progress has been achieved in countries where there is political commitment to do so. For example, Cambodia is implementing a national project that will update legislation on domestic violence, improve service delivery, quality and access, refurbish shelters and leverage digital solutions in schools and communities to promote prevention especially with adolescents.</p><p>Ecuador, Liberia, Trinidad and Tobago and Uganda have developed costed national action plans. Legislative and advocacy actions in these countries have contributed to some domestic financing for this issue, signalling increased political commitment at a time of decreasing aid budgets.&nbsp;</p><p>To accelerate global progress and deliver meaningful change for the lives of affected women and girls, the report calls for decisive government action and funding to:</p><ul><li>scale up evidence-based prevention programmes</li><li>strengthen survivor-centred health, legal and social services</li><li>invest in data systems to track progress and reach the most at-risk groups</li><li>enforce laws and policies empowering women and girls.</li></ul><p>The report is accompanied by the launch of the second edition of the <em><a href=""https://www.who.int/publications/i/item/9789240117020"">RESPECT Women: preventing violence against women framework</a></em>, offering updated guidance for violence prevention, including for humanitarian contexts.</p><p>There can be no more silence or inaction. We need leaders to commit and act towards ending violence against women and girls now.</p><h3>Quotes from partners</h3><p>""Ending violence against women and girls requires courage, commitment, and collective action. Advancing gender equality&nbsp;is how we build a more equal, safer world for everyone, where every woman and every girl can live a life free from violence.&rdquo; <strong>Dr&nbsp;Sima&nbsp;Bahous, Executive Director, UN Women</strong>
 <br /></p><p>""Violence against women inflicts deep and lasting harm that affects their lives, health and dignity. For many, violence is compounded by discrimination based on poverty, disability and other factors, exposing them to even higher risk. The devastating cycle of abuse often ripples through families and communities and across generations. The data paint a grim picture of the toll of inaction. This must change now. We must act urgently together to end this violence and ensure that every woman and girl, in all her diversity, can exercise her rights, realize her potential and contribute fully to more just, equal and prosperous societies.&rdquo; <strong>Diene Keita, Executive Director, UNFPA</strong>
 <br /></p><p>&ldquo;The data shows that many women first experience violence from a partner when they are adolescents. And many children grow up watching their mothers being pushed, hit or humiliated, with violence a part of daily life. The key is to break this pattern of violence against women and girls.&rdquo; <strong>UNICEF Executive Director Catherine Russell</strong>
 </p><p><strong>&nbsp;</strong></p><h3>Notes to the editors</h3><p><strong>About the report</strong></p><p>The report, <em>Global, regional and national prevalence estimates for intimate partner violence against women and non-partner sexual violence against women, 2023</em> was developed by WHO and the UNDP-UNFPA-UNICEF-WHO-World Bank Special Programme of Research, Development and Research Training in Human Reproduction (HRP) on behalf of, and with the United Nations Inter-Agency Working Group on Violence Against Women Estimation and Data. The Working Group includes representatives from WHO, UN Women, UNICEF, UNFPA, the United Nations Office on Drugs and Crime (UNODC) and the United Nations Statistics Division (UNSD).</p><p>Modelling is used to enhance comparability of estimates across countries and regions to the extent allowed by existing data. All surveys likely underestimate the actual prevalence of violence against women as there will always be women who do not disclose these experiences, especially where this violence is highly stigmatized. Sexual violence is particularly underreported in many settings. Poorly designed or implemented surveys in some places further exacerbate this underestimation.</p><p><strong>About regional and country estimates</strong></p><p>The report and database present regional data in the following categories: Sustainable Development Goal (SDG) regions, WHO regions, Global Burden of Disease (GBD) regions, UNFPA regions and UNICEF regions. Data is also presented for 168 countries and areas for women aged 15-49 years old. The report presents data on both lifetime and past 12 months prevalence estimates.</p><p>The rates of the Past 12 months prevalence of intimate partner violence among ever-married/-partnered women 15 years and older among the United Nations SDG regional and subregion classifications are ranked below from highest to lowest prevalence:</p><ul><li>Oceania (<em>excluding</em> Australia and New Zealand): 38%</li><li>Central and Southern Asia: 18%<ul><li>Southern Asia &ndash; 19%</li></ul></li><li>Least Developed Countries &ndash; 18%</li><li>Sub-Saharan Africa &ndash; 17%</li><li>Small Island Developing States &ndash; 17%</li><li>Northern Africa and Western Asia &ndash; 14%<ul><li>Northern Africa &ndash; 16%</li></ul></li><li>Oceania (<em>including </em>Australia and New Zealand) &ndash; 13%</li><li>Eastern and South-Eastern Asia &ndash; 8%</li><li>Latin American and the Caribbean &ndash; 7%</li><li>Europe and Northern America &ndash; 5%</li></ul><p><strong>About RESPECT</strong></p><p>RESPECT stands for:&nbsp; <strong>R</strong>elationship skills strengthening, <strong>E</strong>mpowerment of women and girls, <strong>S</strong>ervices ensured, <strong>P</strong>overty reduced, <strong>E</strong>nabling environments (i.e. schools, workplaces, public places), <strong>C</strong>hild and adolescent abuse prevented, and <strong>T</strong>ransformed gender attitudes, beliefs and norms. RESPECT women is endorsed by 13 agencies and is aimed at policy makers.</p>",https://www.who.int/news/item/19-11-2025-lifetime-toll--840-million-women-faced-partner-or-sexual-violence
WHO,2025-11-19 10:01:44+00:00,Other,"More countries report rising levels of drug-resistant gonorrhoea, warns WHO","<p>The World Health Organization (WHO) warns that gonorrhoea, a sexually transmitted infection, is becoming increasingly resistant to antibiotics, according to new data from its <em>Enhanced Gonococcal Antimicrobial Surveillance Programme (EGASP)</em>, which monitors the spread of drug-resistant gonorrhoea.&nbsp;</p><p>The <a href=""https://www.who.int/publications/i/item/9789240117297"">report</a> highlights the need to strengthen surveillance, improve diagnostic capacity and ensure equitable access to new treatments for sexually transmitted infections (STIs). The release of the new data coincides with  <a href=""https://www.who.int/campaigns/world-amr-awareness-week/2025"">World Antimicrobial Resistance (AMR) Awareness Week</a>, reinforcing the importance of global action against drug-resistant infections.  <a href=""https://www.who.int/publications/i/item/9789240021341"">EGASP,</a> launched by WHO in 2015, collects laboratory and clinical data from sentinel sites around the world to track AMR and inform treatment guidelines.<br /></p><p>&ldquo;This global effort is essential to tracking, preventing, and responding to drug-resistant gonorrhoea and to protecting public health worldwide,&rdquo; said Dr Tereza Kasaeva, Director of the WHO Department for HIV, TB, Hepatitis &amp; STIs. &ldquo;WHO calls on all countries to address the rising levels of sexually transmitted infections (STIs) and integrate gonorrhoea surveillance into national STI programmes.&rdquo;&nbsp;<br /></p><p>Between 2022 and 2024, resistance to ceftriaxone and cefixime, the primary antibiotics used to treat gonorrhoea, rose sharply from 0.8% to 5% and from 1.7% to 11% respectively, with resistant strains detected in more countries. Resistance to azithromycin remained stable at 4%, while resistance to ciprofloxacin reached 95%. Cambodia and Viet Nam reported the highest resistance rates.<br /></p><p>In 2024, 12 EGASP countries in five WHO regions provided data, an increase from just four countries in 2022. This is a positive development reflecting growing commitment to track and contain drug-resistant infections in countries and regions. The countries- Brazil, Cambodia, India, Indonesia, Malawi, the Philippines, Qatar, South Africa, Sweden, Thailand, Uganda and Viet&nbsp;Nam reported 3615 cases of gonorrhoea.<br /></p><p>Over half of all cases of symptomatic gonorrhoea in men (52%) were reported from countries in the WHO Western Pacific Region, including the Philippines (28%), Viet Nam (12%), Cambodia (9%) and Indonesia (3%). Countries of the WHO African Region accounted for 28% of cases, followed by countries in the South-East Asia Region (13%, Thailand), the Eastern Mediterranean Region (4%, Qatar) and the Region of the Americas (2%, Brazil).<br /></p><p>The median patient age was 27 years (range: 12&ndash;94). Among cases, 20% were men who have sex with men, and 42% reported multiple sexual partners within the past 30 days. Eight percent reported recent antibiotic use, and 19% had travelled recently.<strong>&nbsp;</strong></p><h3>Strengthening and expanding global surveillance<br /></h3><p>In 2024, WHO advanced genomic surveillance, with nearly 3000 samples sequenced from eight countries. Landmark studies on new treatments such as <a href=""https://www.sciencedirect.com/science/article/pii/S2772707625000591"">zoliflodacin</a> and gepotidacin, as well as studies on tetracycline resistance, were conducted by WHO&rsquo;s Collaborating Centre on AMR in STI in Sweden, in coordination with WHO. These are helping guide future gonorrhoea control and doxycycline-based prevention (DoxyPEP) strategies.&nbsp;</p><p>EGASP continued to expand its reach in 2024, with Brazil, C&ocirc;te d&rsquo;Ivoire and Qatar joining the programme, and India beginning implementation and data reporting starting in 2025 under its National AIDS and Sexually Transmitted Diseases Control Programme.<br /></p><p>Despite notable progress, EGASP faces challenges, including limited funding, incomplete reporting, and gaps in data from women and extragenital sites. WHO calls for urgent investment, particularly in national surveillance systems, to sustain and expand global gonococcal AMR surveillance.</p><p>&nbsp;</p>",https://www.who.int/news/item/19-11-2025-more-countries-report-rising-levels-of-drug-resistant-gonorrhoea--warns-who
WHO,2025-11-17 10:04:46+00:00,Other,World marks cervical cancer elimination day as countries accelerate action,Today marks the first World Cervical Cancer Elimination Day – mandated by the World Health Assembly – a historic milestone in global efforts to end a preventable cancer.,https://www.who.int/news/item/17-11-2025-world-marks-cervical-cancer-elimination-day-as-countries-accelerate-action
WHO,2025-11-14 17:39:52+00:00,Other,WHO promotes lifesaving intervention for small and preterm babies on first official World Prematurity Day,"<p>The World Health Organization (WHO) is marking its first official observance of World Prematurity Day with the launch of a new global clinical practice guide for Kangaroo Mother Care (KMC) &ndash; a simple, proven and life-saving intervention that significantly improves survival for preterm and low birth weight babies.</p><p>Each year, an estimated 15 million babies are born too soon (before 37 weeks of pregnancy), and complications from preterm birth are the leading cause of death among children under five years of age. In the poorest countries, most extremely preterm babies die within days &ndash; whereas in high-income countries, almost all survive.</p><p>KMC &ndash; which combines prolonged skin to skin contact with breast-milk feeding &ndash; has been shown to dramatically improve outcomes for small and preterm newborns, and to be feasible and cost-effective in all settings. Among other positive impacts, it is associated with a more than 30% reduction in newborn deaths, a close to 70% reduction in hypothermia and a 15% reduction in severe infections &ndash; as well as improved weight gain and better longer-term health and cognitive development. </p><p>&ldquo;KMC is not just a clinical intervention &ndash; it empowers mothers and families and transforms newborn care,&rdquo; said Dr Jeremy Farrar, WHO&rsquo;s Assistant Director-General for Health Promotion, Disease Prevention and Care. &ldquo;It should now be universal clinical practice for all small and preterm babies, ensuring they have the best chance to survive and thrive.&rdquo;</p><h2>A lifesaving intervention for all babies born early or small</h2><p>Geared at health workers, facility managers as well as caregivers, the new WHO guide offers detailed, step-by-step, adaptable guidance for initiating, maintaining, and monitoring KMC. It states that all preterm or low birth weight newborns should receive KMC starting immediately after birth - unless they are unable to breathe on their own or their blood pressure and circulation drops to dangerously low levels, requiring urgent treatment. </p><p>While mothers should typically be the primary providers, fathers and other family members can also give KMC if the mother is unable &ndash; as well as providing critical emotional and practical support. KMC can be practiced at all levels of health facilities &ndash; from the labour room or the operating theatre to postnatal wards and special or intensive newborn care units &ndash; and can be continued at home. </p><p>The guide includes practical tips on how to secure the baby in the KMC position, whether using simple cloth wraps, elastic binders or specially designed garments. It also outlines how health facilities create enabling environments for KMC through supportive policies and training staff. Family-friendly approaches are crucial for successful implementation, the guide notes &ndash; including ensuring mothers can always be together in the same room as their babies.</p><h2>All small and sick newborns need dedicated medical care and attention</h2><p>On this World Prematurity Day, with the theme &lsquo;<em>A strong start for a hopeful future&rsquo;</em>, WHO is calling on governments, health systems and partners to prioritize quality care for preterm and low birth weight babies. This means ensuring dedicated wards or facilities with specially trained neonatal staff providing round-the-clock care for small and sick newborns, as well as universal access to essential equipment and medicines like antibiotics. </p><p>Because they have less time in the womb, many preterm babies have underdeveloped lungs, brains, immune systems and capacity for temperature regulation. This increases risks from infections, hypothermia, heart problems, respiratory distress, and other life-threatening complications. </p><p>&ldquo;No newborn should die from preventable causes,&rdquo; said Dr Per Ashorn, WHO&rsquo;s Unit Head for Newborn and Child Health and Development. &ldquo;It&rsquo;s time to ensure every baby gets the attention they need, by investing in special care for small or sick babies, alongside quality maternity services that can prevent many occurrences of preterm birth.&rdquo;</p><p></p>",https://www.who.int/news/item/14-11-2025-who-promotes-lifesaving-intervention-for-small-and-preterm-babies-on-first-official-world-prematurity-day
WHO,2025-11-14 09:02:01+00:00,Other,WHO and Brazil urge swift action on Belém Health Action Plan at COP30,"The COP30 Special report on health and climate change: delivering the Belém Health Action Plan, notes that rising temperatures and collapsing health systems are claiming more lives, and calls for immediate and coordinated action to protect health in a rapidly warming world. It follows the launch of the Belém Health Action Plan, a flagship initiative of Brazil’s COP 30 Presidency, unveiled on the dedicated Health Day of COP30 – 13 November 2025.",https://www.who.int/news/item/14-11-2025-who-and-brazil-urge-swift-action-on-bel-m-health-action-plan-at-cop30
WHO,2025-11-14 08:01:45+00:00,Other,WHO launches global guidelines on diabetes during pregnancy on World Diabetes Day,"The World Health Organization (WHO) today released its first global guidelines for the management of diabetes during pregnancy, a condition affecting about one in six pregnancies – or 21 million women annually. The new recommendations provide a critical roadmap to tackle this growing health challenge and prevent serious complications for both women and their children.",https://www.who.int/news/item/14-11-2025-who-launches-global-guidelines-on-diabetes-during-pregnancy-on-world-diabetes-day
WHO,2025-11-12 14:08:15+00:00,Other,Global gains in tuberculosis response endangered by funding challenges,"Tuberculosis (TB) remains one of the world’s deadliest infectious killers, claiming over 1.2 million lives and affecting an estimated 10.7 million people last year, according to the WHO  Global Tuberculosis Report 2025, released today.",https://www.who.int/news/item/12-11-2025-global-gains-in-tuberculosis-response-endangered-by-funding-challenges
WHO,2025-11-12 09:43:51+00:00,Measles,Egypt becomes the seventh country in the Eastern Mediterranean Region to eliminate trachoma as a public health problem,"<p>The World Health Organization (WHO) today announced that Egypt has successfully eliminated trachoma as a public health problem, marking a historic public health milestone for the country and WHO&rsquo;s Eastern Mediterranean Region (WHO EMR). It is the seventh country in WHO EMR to achieve this milestone. The validation of Egypt&rsquo;s achievement brings the total number of countries that have eliminated trachoma as a public health problem worldwide to 27.<br /></p><p>&ldquo;I congratulate Egypt for reaching this milestone and liberating its people from trachoma,&rdquo; said Dr Tedros Adhanom Ghebreyesus, WHO Director-General.&nbsp; &ldquo;This demonstrates the effectiveness of sustained national leadership, strong surveillance and community engagement in ending a disease that has afflicted humanity since antiquity.&rdquo;<br /></p><p>Following Egypt&rsquo;s success, Trachoma remains a public health problem in 30 countries and is responsible for the blindness or visual impairment of about 1.9 million people. Blindness from trachoma is difficult to reverse. Based on April 2025 data, 103 million people live in trachoma endemic areas and are at risk of trachoma blindness.<br /></p><h3>A century-long journey against trachoma<br /></h3><p>Trachoma has been documented in Egypt for over 3,000 years. Public health efforts to address its burden began in the early 20th century, when pioneering ophthalmologist Arthur Ferguson MacCallan established Egypt&rsquo;s first mobile and permanent eye hospitals and laid the groundwork for organized trachoma control globally. Yet by the 1980s, it still blinded many adults and affected over half of all children in some Nile Delta communities.<br /></p><p>Since 2002, the Ministry of Health and Population of Egypt, in partnership with WHO and other national and international stakeholders, has pursued trachoma elimination through the WHO-endorsed SAFE strategy, which represents Surgery for trichiasis, Antibiotics to clear the causative organism, Facial cleanliness and Environmental improvement.&nbsp;</p><p>Between 2015 and 2025, extensive mapping and surveillance across all 27 of Egypt&rsquo;s governorates showed steady reductions in the proportion of children aged 1&ndash;9 years affected by active (inflammatory) trachoma, and no significant burden of the blinding complications of trachoma in adults. Both indicators are now below WHO elimination prevalence thresholds nationwide. In 2024, Egypt integrated trachoma surveillance into its national electronic disease reporting system, which should facilitate rapid response to any future cases.<br /></p><p>&ldquo;Egypt&rsquo;s elimination of trachoma as a public health problem underscores the nation&rsquo;s sustained commitment to equitable healthcare delivery and the transformative impact of initiatives such as Haya Karima, which have expanded access to safe water, sanitation, and primary care services in rural communities,&rdquo; said Professor Dr. Khaled Abdel Ghaffar, Deputy Prime Minister and Minister of Health and Population. &ldquo;This achievement is a collective triumph for Egypt&rsquo;s health workers, communities, and partners who collaborated to eradicate this ancient disease.&rdquo;<br /></p><p>Trachoma is the second neglected tropical disease (NTD) eliminated in Egypt, as in 2018 the country was validated by WHO for eliminating lymphatic filariasis as a public health problem. In total, 58 countries have eliminated at least one NTD globally, nine of which are in WHO Eastern Mediterranean Region.<br /></p><p>&ldquo;This milestone adds to Egypt&rsquo;s strong track record in eliminating communicable diseases, including polio, measles, rubella and most recently malaria. It demonstrates what can be achieved when political commitment, strong partnerships and years of sustained public health efforts, led by the Ministry of Health and Population, come together towards a shared vision,&rdquo; said Dr Nima Abid, WHO Representative to Egypt. ""Egypt&rsquo;s achievement serves as an inspiring example for other countries in the Region and beyond.""<br /></p><h3>Successful collaboration and partnerships<strong>&nbsp;</strong></h3><p>Eliminating trachoma in Egypt was the result of strong national leadership, coordinated action and broad collaboration across sectors. WHO worked closely with the Ministry of Health and Population to provide technical guidance, monitoring and validation support throughout the elimination process. The achievement was made possible through the technical and financial contributions of many partners including the Haya Karima Foundation, the Eastern Mediterranean Region Trachoma Alliance, the Nourseen Charity Foundation, the International Trachoma Initiative, the Global Trachoma Mapping Project, Sightsavers, CBM, the Kilimanjaro Centre for Community Ophthalmology, the Magrabi Foundation and the Tropical Data global initiative.<br /></p><p>&ldquo;Congratulations to Egypt on this historic achievement in eliminating trachoma as a public health problem,&rdquo; said Dr Hanan Balkhy, WHO Regional Director for the Eastern Mediterranean. &ldquo;Together, we have proven that with collaboration and persistence, elimination is achievable. This success reflects years of dedication and the tireless efforts of communities, health workers, and partners who stood firm in the conviction that everyone deserves to live free from preventable disease. Today, Egypt exemplifies what determination can accomplish.&rdquo;&nbsp;<br /></p><h3>Note to the editor<br /></h3><p><strong>About trachoma and neglected tropical diseases</strong><br /></p><p>Trachoma, caused by the bacterium <em>Chlamydia trachomatis</em>, is spread through contact with infected eye discharges via hands, clothes, hard surfaces and flies. Repeated infections can lead to scarring of the inner eyelid, turning eyelashes inward to scratch the cornea: a painful condition, known as trachomatous trichiasis, that can result in blindness.<br /></p><p>Globally, the disease remains endemic in many vulnerable communities where access to clean water and sanitation is limited. In 1998, WHO launched the WHO Alliance for the Global Elimination of Trachoma by 2020 (GET2020), supported by a network of governments, nongovernmental organizations and academic institutions. WHO continues to support endemic countries to accelerate progress towards the global goal of eliminating trachoma as a public health problem worldwide.</p><p>&nbsp;</p>",https://www.who.int/news/item/12-11-2025-egypt-becomes-the-seventh-country-in-the-eastern-mediterranean-region-to-eliminate-trachoma-as-a-public-health-problem
WHO,2025-11-07 17:01:02+00:00,Pandemic,Countries make progress on WHO Pandemic Agreement annex on pathogen access and benefit sharing system,"In an important step, Member States started discussing for the first time the proposed draft text of the annex to the WHO Pandemic Agreement that establishes the Pathogen Access and Benefit Sharing (PABS) system. The PABS system is a key part of the global agreement adopted earlier in 2025 to make the world safer from future pandemics.",https://www.who.int/news/item/07-11-2025-countries-make-progress-on-who-pandemic-agreement-annex-on-pathogen-access-and-benefit-sharing-system
WHO,2025-11-07 09:42:58+00:00,Other,Joint call to strengthen policy and investment for child and youth mental health and well-being,"Despite increasing recognition of mental health across UN policy frameworks, children and youth remain largely absent from global commitments, data systems, and financing priorities.",https://www.who.int/news/item/07-11-2025-joint-call-to-strengthen-policy-and-investment-for-child-and-youth-mental-health-and-well-being
WHO,2025-11-05 14:58:12+00:00,Other,"WHO at the 151st IPU Assembly: advancing health, rights and resilience through parliamentary action","WHO joined parliamentary leaders at the 151st Inter-Parliamentary Union (IPU) Assembly, held on 19–23 October 2025 in Geneva, bringing together nearly 1150 delegates, including over 600 members of parliament from 132 countries.",https://www.who.int/news/item/05-11-2025-who-at-the-151st-ipu-assembly-advancing-health-rights-and-resilience-through-parliamentary-action
WHO,2025-11-02 17:10:14+00:00,Vaccination,WHO issues guidance to address drastic global health financing cuts,"<p>The World Health Organization (WHO) today released new guidance for countries on ways to counter the immediate and long-term effects of sudden and severe cuts to external funding, which are disrupting the delivery of essential health services in many countries. </p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">The new guidance, called &ldquo;Responding to the health financing emergency: immediate measures and longer-term shifts&rdquo;, provides a suite of policy options for countries to cope with the sudden financing shocks, and bolster efforts to mobilize and implement sufficient and sustainable financing for national health systems.</span></p><p>External health aid is projected to drop by 30% to 40% in 2025 compared with 2023, causing immediate and severe disruption to health services in low- and middle-income countries (LMICs). WHO survey data from 108 LMICs collected in March 2025 indicate that funding cuts have reduced critical services &ndash; including maternal care, vaccination, health emergency preparedness and response, and disease surveillance &ndash; by up to 70% in some countries. More than 50 countries have reported job losses among health and care workers, along with major disruptions to health worker training programmes. </p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">&ldquo;Sudden and unplanned cuts to aid have hit many countries hard, costing lives and jeopardizing hard-won health gains,&rdquo; said Dr Tedros Adhanom Ghebreyesus, WHO Director-General. &ldquo;But in the crisis lies an opportunity for countries to transition away from aid dependency towards sustainable self-reliance, based on domestic resources. WHO&rsquo;s new guidance will help countries to better mobilize, allocate, prioritize and use funds to support the delivery of health services that protect the most vulnerable.&rdquo;</span></p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">This year&rsquo;s funding cuts have compounded years of persistent health financing challenges for countries, including rising debt burdens, inflation, economic uncertainty, high out-of-pocket spending, systemic budget underfunding and heavy reliance on external aid.</span></p><h2>Swift action guided by efficiency and equity &nbsp;&nbsp;</h2><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">WHO&rsquo;s new guidance urges policy-makers to make health a political and fiscal priority in government budgets even during times of crisis, seeing health spending as not merely a cost to be contained, but an investment in social stability, human dignity, and economic resilience.&nbsp;</span></p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">The guidance emphasizes the need for countries to cushion the immediate impact of reductions in foreign assistance for health, and to adapt to a new era of reduced assistance. Key policy recommendations include:</span></p><ul><li>prioritize the health services accessed by the poorest; </li><li>protect health budgets and essential health services; </li><li>improve efficiency through better procurement, reduced overheads and strategic purchasing; </li><li>integrate externally-funded or disease-specific services into comprehensive PHC-based delivery models; and </li><li>use health technology assessments to prioritize services and products that have the greatest health impact per dollar spent.</li></ul><h2>Country leadership and global solidarity are critical</h2><p>Several countries have already taken decisive action to strengthen their health systems and protect essential health services: </p><ul><li>Kenya, Nigeria and South Africa have allocated additional budget funds to health, or are awaiting parliamentary approval for increases;</li><li>Nigeria increased its health budget by US$ 200 million to offset aid shortfalls, with increased allocations for immunization, epidemic response, and priority programmes; </li><li>Ghana lifted the cap on excise tax earmarked for its national health insurance agency, resulting in a 60% budget increase. The country also launched &ldquo;the Accra Reset&rdquo;, a bold framework to reimagine global governance, financing and partnerships in health and development; and</li><li>Uganda has outlined a clear policy agenda for integration of health services and programmes, aiming to improve efficiency and sustain service delivery.</li></ul><div><p>The new guidance builds on WHO&rsquo;s commitment to help all countries strengthen and sustain robust health systems, built on a commitment to universal health coverage, underpinned by strong primary health services delivering essential care to all who need it.</p><p>It also aligns with existing World Health Assembly mandates, including resolutions on &ldquo;Strengthening health financing globally&rdquo; and &ldquo;Economics of health for all,&rdquo; to translate global commitments into actionable policy steps. WHO and its partners are committed to providing technical support, analytics and peer learning to countries to manage the health financing crises and navigate the transition, including through the new UHC Knowledge Hub, a partnership with the Government of Japan and the World Bank, set to be launched in December 2025.&nbsp;</p></div>",https://www.who.int/news/item/03-11-2025-who-issues-guidance-to-address-drastic-global-health-financing-cuts
WHO,2025-10-31 08:22:57+00:00,Other,"WHO calls for a new era of strategic urban health action with global guide to unlock healthy, prosperous and resilient societies","With the new guide for decision-makers launched today, WHO provides concrete ideas to usher in a new era of urban health action. The Guide responds to the growing demand for integrated solutions that address health challenges and promote health more broadly in urban settings.",https://www.who.int/news/item/31-10-2025-who-calls-for-a-new-era-of-strategic-urban-health-action-with-global-guide-to-unlock-healthy-prosperous-and-resilient-societies
Spiegel Gesundheit,2025-12-18 04:30:00+00:00,Other,Lebensmittelmotten bekämpfen: So werden Sie die Schädlinge wieder los,"Lebensmittelmotten gedeihen in Wohnungen prächtig – und sie sind gefährlicher, als sie aussehen. Wenn Sie die Schädlinge in Ihrer Küche entdecken, müssen Sie schnell handeln.",https://www.spiegel.de/gesundheit/lebensmittelmotten-bekaempfen-so-werden-sie-die-schaedlinge-wieder-los-a-683ed987-7e93-43e6-9cb3-8923d5505736#ref=rss
Spiegel Gesundheit,2025-12-17 13:53:00+00:00,Depression,"Bluthochdruck, Depressionen und Adipositas: Chronische Erkrankungen auf dem Vormarsch","Immer mehr Menschen in Deutschland leiden an chronischen Erkrankungen. Eine Analyse zeigt, welche Bevölkerungsgruppe am häufigsten betroffen ist und welche Ursachen dahinterstecken.",https://www.spiegel.de/gesundheit/chronische-erkrankungen-bluthochdruck-depressionen-und-adipositas-in-deutschland-auf-dem-vormarsch-a-02ad72e2-d3ff-4fb7-9955-53f86cf0f9b5#ref=rss
Spiegel Gesundheit,2025-12-17 10:25:00+00:00,Other,Vitamin D im Winter: Wann das Nahrungsergänzungsmitteln wirklich sinnvoll ist,In der dunklen Jahreszeit erhoffen sich viele Menschen einen Vorteil von der Einnahme des »Sonnenvitamins«. Warum einige Versprechen umstritten sind – und wer davon wirklich profitiert.,https://www.spiegel.de/gesundheit/vitamin-d-im-winter-wann-das-nahrungsergaenzungsmitteln-wirklich-sinnvoll-ist-a-ee42611c-1106-40b9-ad4f-bf93e22da017#ref=rss
Spiegel Gesundheit,2025-12-13 10:39:00+00:00,Other,"Bas Kast über Alkohol: Was wir gewinnen, wenn wir verzichten - Podcast","Ein Bierchen, ein Begrüßungssekt, was ist schon dabei? Doch schon drei Drinks pro Woche gelten als riskant. Bestsellerautor Bas Kast erklärt die Studienlage. Eine der meistgehörten Podcastfolgen des Jahres.",https://www.spiegel.de/gesundheit/bas-kast-ueber-alkohol-was-wir-gewinnen-wenn-wir-verzichten-podcast-a-702a6b30-99cc-49db-9e64-2f628bb3974f#ref=rss
