source,published,topic,title,summary,link
WHO,2025-11-30 17:04:40+00:00,Vaccination,New prevention tools and investment in services essential in the fight against AIDS,"<p>On World AIDS Day, the World Health Organization (WHO) calls on governments and partners to rapidly expand access to new WHO-approved tools including lenacapavir (LEN) to drive down infections and counter disruption to essential health services caused by cuts to foreign aid.</p><p>Despite dramatic funding setbacks, the global HIV response has gained a remarkable momentum in 2025 with the introduction and <a href=""https://www.who.int/news/item/14-07-2025-who-recommends-injectable-lenacapavir-for-hiv-prevention"">WHO approval of twice-yearly injectable lenacapavir</a> for HIV prevention. LEN, a highly effective, long-acting alternative to oral pills and other options, is a transformative intervention for people who face challenges with regular adherence and stigma in accessing health care. WHO released in July this year  <a href=""https://www.who.int/publications/i/item/9789240111608"">new guidelines recommending the use of lenacapavir</a> as an additional pre-exposure prophylaxis (PrEP) option for HIV prevention.</p><p>Sharp and sudden reductions in international funding this year led to disruptions in HIV prevention, treatment and testing services, with essential community-led programmes, including pre-exposure prophylaxis (PrEP) and harm reduction initiatives for people who inject drugs, being scaled back or shut down entirely in some countries. </p><p>&ldquo;We face significant challenges, with cuts to international funding, and prevention stalling,"" said Dr Tedros Adhanom Ghebreyesus, WHO Director-General. &ldquo;At the same time, we have significant opportunities, with exciting new tools with the potential to change the trajectory of the HIV epidemic. Expanding access to those tools for people at risk of HIV everywhere must be priority number one for all governments and partners.&rdquo;</p><p>Marking <a href=""https://www.who.int/campaigns/world-aids-day/2025"">World AIDS Day</a> under the theme <em>&ldquo;Overcoming disruption, transforming the AIDS response&rdquo;</em>, WHO is urging a dual track approach &ndash; solidarity and investment in innovations to protect and empower communities most at risk.</p><p>After decades of progress, the HIV response stands at a crossroads. In 2024:</p><ul><li>HIV prevention efforts stagnated, with 1.3&nbsp;million new infections, disproportionately impacting key and vulnerable populations; </li><li><a href=""https://www.unaids.org/sites/default/files/2025-11/2025-WAD-report_en.pdf?utm_source=UNAIDS+Newsletter&amp;utm_campaign=b06b95a07b-2025-world-aids-day-report&amp;utm_medium=email&amp;utm_term=0_e7a6256e25-b06b95a07b-50099489""></a><a href=""https://www.unaids.org/sites/default/files/2025-11/2025-WAD-report_en.pdf?utm_source=UNAIDS+Newsletter&amp;utm_campaign=b06b95a07b-2025-world-aids-day-report&amp;utm_medium=email&amp;utm_term=0_e7a6256e25-b06b95a07b-50099489"">UNAIDS data</a> reveal that almost half (49%) of new HIV infections occurred among key populations &ndash; including sex workers, men who have sex with men, transgender women, and people who inject drugs &ndash; and their sexual partners; </li><li>while sex workers and transgender women face a 17-fold higher risk of acquiring HIV, men who have sex with men face an 18-fold higher risk, and people who inject drugs &ndash; a 34-fold higher risk; </li><li>underlying drivers include stigma, discrimination, and legal, social and structural barriers these groups face to access HIV care; and </li><li>globally, an estimated 40.8 million people were living with HIV, and 630 000 people died from HIV-related causes.</li></ul><p>While the full scale of the impact of foreign aid cuts is still being assessed, access to PrEP is believed to have declined dramatically. The AIDS Vaccine Advocacy Coalition estimates that, as of October 2025, 2.5 million people who used PrEP in 2024 lost access to their medications in 2025 due solely to donor funding cuts. Such disruptions could have far-reaching consequences for the global HIV response, jeopardizing efforts to end AIDS by 2030. </p><h2>Momentum for innovation<strong> </strong></h2><p><strong></strong>&ldquo;We are entering a new era of powerful innovations in HIV prevention and treatment,&rdquo; said Dr Tereza Kasaeva, Director of WHO&rsquo;s Department for HIV, TB, Hepatitis and STIs. &ldquo;By pairing these advances with decisive action, supporting communities, and removing structural barriers, we can ensure that key and vulnerable populations have full access to life-saving services.&rdquo; </p><p>WHO prequalified LEN for HIV prevention on 6 October 2025, followed by national regulatory approvals that will increase access in South Africa (on 27 October), Zimbabwe (27 November) and Zambia (4 November). WHO&rsquo;s Collaborative Registration Procedure (CRP) supported these approvals. WHO is also working closely with partners such as CIFF, the Gates Foundation, the Global Fund to Fight AIDS, Tuberculosis and Malaria and Unitaid to enable affordable access to LEN in countries. Ensuring that long-acting HIV medicines for prevention and treatment reach priority populations must be a global priority. </p><h2>Integrating HIV services into primary health care</h2><p><strong></strong>WHO emphasizes that ending the AIDS epidemic depends on a fully integrated, evidence-based and rights-driven approach under the umbrella of primary health care. WHO will continue working with partners and leaders to put those most affected at the centre of the HIV response. Despite funding setbacks, the resilience and leadership of communities offer a clear path forward. By strengthening health systems, increasing domestic investment, and protecting human rights, countries can safeguard gains and ensure no one is left behind.</p><p>&nbsp;</p>",https://www.who.int/news/item/01-12-2025-new-prevention-tools-and-investment-in-services-essential-in-the-fight-against-aids
WHO,2025-11-28 08:12:14+00:00,Other,WHO issues first global guideline on infertility,"The World Health Organization (WHO) today called on countries to make fertility care safer, fairer and more affordable for all in its first-ever global guideline for the prevention, diagnosis and treatment of infertility.Infertility is estimated to affect 1 in 6 people of reproductive age at some point in their lives.",https://www.who.int/news/item/28-11-2025-who-issues-first-global-guideline-on-infertility
WHO,2025-11-26 18:24:57+00:00,Vaccination,"Measles deaths down 88% since 2000, but cases surge","Global immunization efforts have led to an 88% drop in measles deaths between 2000 and 2024, according to a new report from the World Health Organization (WHO). Nearly 59 million lives have been saved by the measles vaccine since 2000.",https://www.who.int/news/item/28-11-2025-measles-deaths-down-88--since-2000--but-cases-surge
WHO,2025-11-19 11:34:26+00:00,Depression,Lifetime toll: 840 million women faced partner or sexual violence,"<p>Violence against women remains one of the world&rsquo;s most persistent and under-addressed human rights crises, with very little progress in two decades, according to a <a href=""https://www.who.int/publications/i/item/9789240116962"">landmark report</a> released today by the World Health Organization (WHO) and UN partners.</p><p>Nearly 1 in 3 women &ndash; estimated 840 million globally &ndash; have experienced partner or sexual violence during their lifetime, a figure that has barely changed since 2000. In the last 12 months alone, 316 million women &ndash; 11% of those aged 15 or older &ndash; were subjected to physical or sexual violence by an intimate partner. Progress on reducing intimate partner violence has been painfully slow with only 0.2% annual decline over the past two decades.</p><p>For the first time, the report includes national and regional estimates of sexual violence by someone other than a partner. It finds 263 million women have experienced non-partner sexual violence since age 15, a figure experts caution is significantly under-reported due to stigma and fear.</p><p>""Violence against women is one of humanity&rsquo;s oldest and most pervasive injustices, yet still one of the least acted upon,"" said Dr Tedros Adhanom Ghebreyesus, WHO Director-General. ""No society can call itself fair, safe or healthy while half its population lives in fear. Ending this violence is not only a matter of policy; it is a matter of dignity, equality and human rights. Behind every statistic is a woman or girl whose life has been forever altered. &nbsp;Empowering women and girls is not optional, it's a prerequisite for peace, development and health. A safer world for women is a better world for everyone.""</p><h3>Efforts face funding cuts amidst mounting needs</h3><p>The new report, released ahead of the <em>International day for the elimination of violence against women and girls</em> observed on 25 November, represents the most comprehensive study on the prevalence of these two forms of violence against women. It updates 2018 estimates released in 2021. It analyses data between 2000 and 2023 from 168 countries, revealing a stark picture of a deeply neglected crisis and critically underfunded response.</p><p>Despite mounting evidence on effective strategies to prevent violence against women, the report warns that funding for such initiatives is collapsing &ndash; just as when humanitarian emergencies, technological shifts, and rising socio-economic inequality are further increasing risks for millions of women and girls. For instance, in 2022, only 0.2% of the global development aid was allocated to programmes focused on prevention of violence against women, and funding has further fallen in 2025.</p><h3>Widespread and lifelong risks</h3><p>Women subjected to violence face unintended pregnancies, a higher risk of acquiring sexually transmitted infections and experiencing depression. Sexual and reproductive health services are an important entry point for survivors to receive the high-quality care they need.</p><p>The report underscores the reality that violence against women begins early and risks persist throughout life. For example, in the past 12 months alone, 12.5 million adolescent girls 15-19 years of age or 16% have experienced physical and/or sexual violence from an intimate partner.</p><p>While violence occurs in every country, women in least-developed, conflict-affected, and climate-vulnerable settings are disproportionately affected. For example, Oceania (excluding Australia and New Zealand) reports 38% prevalence of intimate partner violence in the past year &ndash; more than 3 times the global average of 11%.</p><h3>A call for action &ndash; and accountability</h3><p>More countries than ever are now collecting data to inform policies, yet significant gaps remain &ndash; particularly on non-partner sexual violence, marginalized groups such as indigenous women, migrants, and women with disabilities, as well as data from fragile and humanitarian settings.&nbsp;</p><p>Progress has been achieved in countries where there is political commitment to do so. For example, Cambodia is implementing a national project that will update legislation on domestic violence, improve service delivery, quality and access, refurbish shelters and leverage digital solutions in schools and communities to promote prevention especially with adolescents.</p><p>Ecuador, Liberia, Trinidad and Tobago and Uganda have developed costed national action plans. Legislative and advocacy actions in these countries have contributed to some domestic financing for this issue, signalling increased political commitment at a time of decreasing aid budgets.&nbsp;</p><p>To accelerate global progress and deliver meaningful change for the lives of affected women and girls, the report calls for decisive government action and funding to:</p><ul><li>scale up evidence-based prevention programmes</li><li>strengthen survivor-centred health, legal and social services</li><li>invest in data systems to track progress and reach the most at-risk groups</li><li>enforce laws and policies empowering women and girls.</li></ul><p>The report is accompanied by the launch of the second edition of the <em><a href=""https://www.who.int/publications/i/item/9789240117020"">RESPECT Women: preventing violence against women framework</a></em>, offering updated guidance for violence prevention, including for humanitarian contexts.</p><p>There can be no more silence or inaction. We need leaders to commit and act towards ending violence against women and girls now.</p><h3>Quotes from partners</h3><p>""Ending violence against women and girls requires courage, commitment, and collective action. Advancing gender equality&nbsp;is how we build a more equal, safer world for everyone, where every woman and every girl can live a life free from violence.&rdquo; <strong>Dr&nbsp;Sima&nbsp;Bahous, Executive Director, UN Women</strong>
 <br /></p><p>""Violence against women inflicts deep and lasting harm that affects their lives, health and dignity. For many, violence is compounded by discrimination based on poverty, disability and other factors, exposing them to even higher risk. The devastating cycle of abuse often ripples through families and communities and across generations. The data paint a grim picture of the toll of inaction. This must change now. We must act urgently together to end this violence and ensure that every woman and girl, in all her diversity, can exercise her rights, realize her potential and contribute fully to more just, equal and prosperous societies.&rdquo; <strong>Diene Keita, Executive Director, UNFPA</strong>
 <br /></p><p>&ldquo;The data shows that many women first experience violence from a partner when they are adolescents. And many children grow up watching their mothers being pushed, hit or humiliated, with violence a part of daily life. The key is to break this pattern of violence against women and girls.&rdquo; <strong>UNICEF Executive Director Catherine Russell</strong>
 </p><p><strong>&nbsp;</strong></p><h3>Notes to the editors</h3><p><strong>About the report</strong></p><p>The report, <em>Global, regional and national prevalence estimates for intimate partner violence against women and non-partner sexual violence against women, 2023</em> was developed by WHO and the UNDP-UNFPA-UNICEF-WHO-World Bank Special Programme of Research, Development and Research Training in Human Reproduction (HRP) on behalf of, and with the United Nations Inter-Agency Working Group on Violence Against Women Estimation and Data. The Working Group includes representatives from WHO, UN Women, UNICEF, UNFPA, the United Nations Office on Drugs and Crime (UNODC) and the United Nations Statistics Division (UNSD).</p><p>Modelling is used to enhance comparability of estimates across countries and regions to the extent allowed by existing data. All surveys likely underestimate the actual prevalence of violence against women as there will always be women who do not disclose these experiences, especially where this violence is highly stigmatized. Sexual violence is particularly underreported in many settings. Poorly designed or implemented surveys in some places further exacerbate this underestimation.</p><p><strong>About regional and country estimates</strong></p><p>The report and database present regional data in the following categories: Sustainable Development Goal (SDG) regions, WHO regions, Global Burden of Disease (GBD) regions, UNFPA regions and UNICEF regions. Data is also presented for 168 countries and areas for women aged 15-49 years old. The report presents data on both lifetime and past 12 months prevalence estimates.</p><p>The rates of the Past 12 months prevalence of intimate partner violence among ever-married/-partnered women 15 years and older among the United Nations SDG regional and subregion classifications are ranked below from highest to lowest prevalence:</p><ul><li>Oceania (<em>excluding</em> Australia and New Zealand): 38%</li><li>Central and Southern Asia: 18%<ul><li>Southern Asia &ndash; 19%</li></ul></li><li>Least Developed Countries &ndash; 18%</li><li>Sub-Saharan Africa &ndash; 17%</li><li>Small Island Developing States &ndash; 17%</li><li>Northern Africa and Western Asia &ndash; 14%<ul><li>Northern Africa &ndash; 16%</li></ul></li><li>Oceania (<em>including </em>Australia and New Zealand) &ndash; 13%</li><li>Eastern and South-Eastern Asia &ndash; 8%</li><li>Latin American and the Caribbean &ndash; 7%</li><li>Europe and Northern America &ndash; 5%</li></ul><p><strong>About RESPECT</strong></p><p>RESPECT stands for:&nbsp; <strong>R</strong>elationship skills strengthening, <strong>E</strong>mpowerment of women and girls, <strong>S</strong>ervices ensured, <strong>P</strong>overty reduced, <strong>E</strong>nabling environments (i.e. schools, workplaces, public places), <strong>C</strong>hild and adolescent abuse prevented, and <strong>T</strong>ransformed gender attitudes, beliefs and norms. RESPECT women is endorsed by 13 agencies and is aimed at policy makers.</p>",https://www.who.int/news/item/19-11-2025-lifetime-toll--840-million-women-faced-partner-or-sexual-violence
WHO,2025-11-19 10:01:44+00:00,Other,"More countries report rising levels of drug-resistant gonorrhoea, warns WHO","<p>The World Health Organization (WHO) warns that gonorrhoea, a sexually transmitted infection, is becoming increasingly resistant to antibiotics, according to new data from its <em>Enhanced Gonococcal Antimicrobial Surveillance Programme (EGASP)</em>, which monitors the spread of drug-resistant gonorrhoea.&nbsp;</p><p>The <a href=""https://www.who.int/publications/i/item/9789240117297"">report</a> highlights the need to strengthen surveillance, improve diagnostic capacity and ensure equitable access to new treatments for sexually transmitted infections (STIs). The release of the new data coincides with  <a href=""https://www.who.int/campaigns/world-amr-awareness-week/2025"">World Antimicrobial Resistance (AMR) Awareness Week</a>, reinforcing the importance of global action against drug-resistant infections.  <a href=""https://www.who.int/publications/i/item/9789240021341"">EGASP,</a> launched by WHO in 2015, collects laboratory and clinical data from sentinel sites around the world to track AMR and inform treatment guidelines.<br /></p><p>&ldquo;This global effort is essential to tracking, preventing, and responding to drug-resistant gonorrhoea and to protecting public health worldwide,&rdquo; said Dr Tereza Kasaeva, Director of the WHO Department for HIV, TB, Hepatitis &amp; STIs. &ldquo;WHO calls on all countries to address the rising levels of sexually transmitted infections (STIs) and integrate gonorrhoea surveillance into national STI programmes.&rdquo;&nbsp;<br /></p><p>Between 2022 and 2024, resistance to ceftriaxone and cefixime, the primary antibiotics used to treat gonorrhoea, rose sharply from 0.8% to 5% and from 1.7% to 11% respectively, with resistant strains detected in more countries. Resistance to azithromycin remained stable at 4%, while resistance to ciprofloxacin reached 95%. Cambodia and Viet Nam reported the highest resistance rates.<br /></p><p>In 2024, 12 EGASP countries in five WHO regions provided data, an increase from just four countries in 2022. This is a positive development reflecting growing commitment to track and contain drug-resistant infections in countries and regions. The countries- Brazil, Cambodia, India, Indonesia, Malawi, the Philippines, Qatar, South Africa, Sweden, Thailand, Uganda and Viet&nbsp;Nam reported 3615 cases of gonorrhoea.<br /></p><p>Over half of all cases of symptomatic gonorrhoea in men (52%) were reported from countries in the WHO Western Pacific Region, including the Philippines (28%), Viet Nam (12%), Cambodia (9%) and Indonesia (3%). Countries of the WHO African Region accounted for 28% of cases, followed by countries in the South-East Asia Region (13%, Thailand), the Eastern Mediterranean Region (4%, Qatar) and the Region of the Americas (2%, Brazil).<br /></p><p>The median patient age was 27 years (range: 12&ndash;94). Among cases, 20% were men who have sex with men, and 42% reported multiple sexual partners within the past 30 days. Eight percent reported recent antibiotic use, and 19% had travelled recently.<strong>&nbsp;</strong></p><h3>Strengthening and expanding global surveillance<br /></h3><p>In 2024, WHO advanced genomic surveillance, with nearly 3000 samples sequenced from eight countries. Landmark studies on new treatments such as <a href=""https://www.sciencedirect.com/science/article/pii/S2772707625000591"">zoliflodacin</a> and gepotidacin, as well as studies on tetracycline resistance, were conducted by WHO&rsquo;s Collaborating Centre on AMR in STI in Sweden, in coordination with WHO. These are helping guide future gonorrhoea control and doxycycline-based prevention (DoxyPEP) strategies.&nbsp;</p><p>EGASP continued to expand its reach in 2024, with Brazil, C&ocirc;te d&rsquo;Ivoire and Qatar joining the programme, and India beginning implementation and data reporting starting in 2025 under its National AIDS and Sexually Transmitted Diseases Control Programme.<br /></p><p>Despite notable progress, EGASP faces challenges, including limited funding, incomplete reporting, and gaps in data from women and extragenital sites. WHO calls for urgent investment, particularly in national surveillance systems, to sustain and expand global gonococcal AMR surveillance.</p><p>&nbsp;</p>",https://www.who.int/news/item/19-11-2025-more-countries-report-rising-levels-of-drug-resistant-gonorrhoea--warns-who
WHO,2025-11-17 10:04:46+00:00,Other,World marks cervical cancer elimination day as countries accelerate action,Today marks the first World Cervical Cancer Elimination Day – mandated by the World Health Assembly – a historic milestone in global efforts to end a preventable cancer.,https://www.who.int/news/item/17-11-2025-world-marks-cervical-cancer-elimination-day-as-countries-accelerate-action
WHO,2025-11-14 17:39:52+00:00,Other,WHO promotes lifesaving intervention for small and preterm babies on first official World Prematurity Day,"<p>The World Health Organization (WHO) is marking its first official observance of World Prematurity Day with the launch of a new global clinical practice guide for Kangaroo Mother Care (KMC) &ndash; a simple, proven and life-saving intervention that significantly improves survival for preterm and low birth weight babies.</p><p>Each year, an estimated 15 million babies are born too soon (before 37 weeks of pregnancy), and complications from preterm birth are the leading cause of death among children under five years of age. In the poorest countries, most extremely preterm babies die within days &ndash; whereas in high-income countries, almost all survive.</p><p>KMC &ndash; which combines prolonged skin to skin contact with breast-milk feeding &ndash; has been shown to dramatically improve outcomes for small and preterm newborns, and to be feasible and cost-effective in all settings. Among other positive impacts, it is associated with a more than 30% reduction in newborn deaths, a close to 70% reduction in hypothermia and a 15% reduction in severe infections &ndash; as well as improved weight gain and better longer-term health and cognitive development. </p><p>&ldquo;KMC is not just a clinical intervention &ndash; it empowers mothers and families and transforms newborn care,&rdquo; said Dr Jeremy Farrar, WHO&rsquo;s Assistant Director-General for Health Promotion, Disease Prevention and Care. &ldquo;It should now be universal clinical practice for all small and preterm babies, ensuring they have the best chance to survive and thrive.&rdquo;</p><h2>A lifesaving intervention for all babies born early or small</h2><p>Geared at health workers, facility managers as well as caregivers, the new WHO guide offers detailed, step-by-step, adaptable guidance for initiating, maintaining, and monitoring KMC. It states that all preterm or low birth weight newborns should receive KMC starting immediately after birth - unless they are unable to breathe on their own or their blood pressure and circulation drops to dangerously low levels, requiring urgent treatment. </p><p>While mothers should typically be the primary providers, fathers and other family members can also give KMC if the mother is unable &ndash; as well as providing critical emotional and practical support. KMC can be practiced at all levels of health facilities &ndash; from the labour room or the operating theatre to postnatal wards and special or intensive newborn care units &ndash; and can be continued at home. </p><p>The guide includes practical tips on how to secure the baby in the KMC position, whether using simple cloth wraps, elastic binders or specially designed garments. It also outlines how health facilities create enabling environments for KMC through supportive policies and training staff. Family-friendly approaches are crucial for successful implementation, the guide notes &ndash; including ensuring mothers can always be together in the same room as their babies.</p><h2>All small and sick newborns need dedicated medical care and attention</h2><p>On this World Prematurity Day, with the theme &lsquo;<em>A strong start for a hopeful future&rsquo;</em>, WHO is calling on governments, health systems and partners to prioritize quality care for preterm and low birth weight babies. This means ensuring dedicated wards or facilities with specially trained neonatal staff providing round-the-clock care for small and sick newborns, as well as universal access to essential equipment and medicines like antibiotics. </p><p>Because they have less time in the womb, many preterm babies have underdeveloped lungs, brains, immune systems and capacity for temperature regulation. This increases risks from infections, hypothermia, heart problems, respiratory distress, and other life-threatening complications. </p><p>&ldquo;No newborn should die from preventable causes,&rdquo; said Dr Per Ashorn, WHO&rsquo;s Unit Head for Newborn and Child Health and Development. &ldquo;It&rsquo;s time to ensure every baby gets the attention they need, by investing in special care for small or sick babies, alongside quality maternity services that can prevent many occurrences of preterm birth.&rdquo;</p><p></p>",https://www.who.int/news/item/14-11-2025-who-promotes-lifesaving-intervention-for-small-and-preterm-babies-on-first-official-world-prematurity-day
WHO,2025-11-14 09:02:01+00:00,Other,WHO and Brazil urge swift action on Belém Health Action Plan at COP30,"The COP30 Special report on health and climate change: delivering the Belém Health Action Plan, notes that rising temperatures and collapsing health systems are claiming more lives, and calls for immediate and coordinated action to protect health in a rapidly warming world. It follows the launch of the Belém Health Action Plan, a flagship initiative of Brazil’s COP 30 Presidency, unveiled on the dedicated Health Day of COP30 – 13 November 2025.",https://www.who.int/news/item/14-11-2025-who-and-brazil-urge-swift-action-on-bel-m-health-action-plan-at-cop30
WHO,2025-11-14 08:01:45+00:00,Other,WHO launches global guidelines on diabetes during pregnancy on World Diabetes Day,"The World Health Organization (WHO) today released its first global guidelines for the management of diabetes during pregnancy, a condition affecting about one in six pregnancies – or 21 million women annually. The new recommendations provide a critical roadmap to tackle this growing health challenge and prevent serious complications for both women and their children.",https://www.who.int/news/item/14-11-2025-who-launches-global-guidelines-on-diabetes-during-pregnancy-on-world-diabetes-day
WHO,2025-11-12 14:08:15+00:00,Other,Global gains in tuberculosis response endangered by funding challenges,"Tuberculosis (TB) remains one of the world’s deadliest infectious killers, claiming over 1.2 million lives and affecting an estimated 10.7 million people last year, according to the WHO  Global Tuberculosis Report 2025, released today.",https://www.who.int/news/item/12-11-2025-global-gains-in-tuberculosis-response-endangered-by-funding-challenges
WHO,2025-11-12 09:43:51+00:00,Other,Egypt becomes the seventh country in the Eastern Mediterranean Region to eliminate trachoma as a public health problem,"The World Health Organization (WHO) today announced that Egypt has successfully eliminated trachoma as a public health problem, marking a historic public health milestone for the country and WHO’s Eastern Mediterranean Region (WHO EMR). It is the seventh country in WHO EMR to achieve this milestone. The validation of Egypt’s achievement brings the total number of countries that have eliminated trachoma as a public health problem worldwide to 27.",https://www.who.int/news/item/12-11-2025-egypt-becomes-the-seventh-country-in-the-eastern-mediterranean-region-to-eliminate-trachoma-as-a-public-health-problem
WHO,2025-11-07 17:01:02+00:00,Pandemic,Countries make progress on WHO Pandemic Agreement annex on pathogen access and benefit sharing system,"In an important step, Member States started discussing for the first time the proposed draft text of the annex to the WHO Pandemic Agreement that establishes the Pathogen Access and Benefit Sharing (PABS) system. The PABS system is a key part of the global agreement adopted earlier in 2025 to make the world safer from future pandemics.",https://www.who.int/news/item/07-11-2025-countries-make-progress-on-who-pandemic-agreement-annex-on-pathogen-access-and-benefit-sharing-system
WHO,2025-11-07 09:42:58+00:00,Other,Joint call to strengthen policy and investment for child and youth mental health and well-being,"Despite increasing recognition of mental health across UN policy frameworks, children and youth remain largely absent from global commitments, data systems, and financing priorities.",https://www.who.int/news/item/07-11-2025-joint-call-to-strengthen-policy-and-investment-for-child-and-youth-mental-health-and-well-being
WHO,2025-11-05 14:58:12+00:00,Other,"WHO at the 151st IPU Assembly: advancing health, rights and resilience through parliamentary action","WHO joined parliamentary leaders at the 151st Inter-Parliamentary Union (IPU) Assembly, held on 19–23 October 2025 in Geneva, bringing together nearly 1150 delegates, including over 600 members of parliament from 132 countries.",https://www.who.int/news/item/05-11-2025-who-at-the-151st-ipu-assembly-advancing-health-rights-and-resilience-through-parliamentary-action
WHO,2025-11-02 17:10:14+00:00,Vaccination,WHO issues guidance to address drastic global health financing cuts,"<p>The World Health Organization (WHO) today released new guidance for countries on ways to counter the immediate and long-term effects of sudden and severe cuts to external funding, which are disrupting the delivery of essential health services in many countries. </p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">The new guidance, called &ldquo;Responding to the health financing emergency: immediate measures and longer-term shifts&rdquo;, provides a suite of policy options for countries to cope with the sudden financing shocks, and bolster efforts to mobilize and implement sufficient and sustainable financing for national health systems.</span></p><p>External health aid is projected to drop by 30% to 40% in 2025 compared with 2023, causing immediate and severe disruption to health services in low- and middle-income countries (LMICs). WHO survey data from 108 LMICs collected in March 2025 indicate that funding cuts have reduced critical services &ndash; including maternal care, vaccination, health emergency preparedness and response, and disease surveillance &ndash; by up to 70% in some countries. More than 50 countries have reported job losses among health and care workers, along with major disruptions to health worker training programmes. </p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">&ldquo;Sudden and unplanned cuts to aid have hit many countries hard, costing lives and jeopardizing hard-won health gains,&rdquo; said Dr Tedros Adhanom Ghebreyesus, WHO Director-General. &ldquo;But in the crisis lies an opportunity for countries to transition away from aid dependency towards sustainable self-reliance, based on domestic resources. WHO&rsquo;s new guidance will help countries to better mobilize, allocate, prioritize and use funds to support the delivery of health services that protect the most vulnerable.&rdquo;</span></p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">This year&rsquo;s funding cuts have compounded years of persistent health financing challenges for countries, including rising debt burdens, inflation, economic uncertainty, high out-of-pocket spending, systemic budget underfunding and heavy reliance on external aid.</span></p><h2>Swift action guided by efficiency and equity &nbsp;&nbsp;</h2><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">WHO&rsquo;s new guidance urges policy-makers to make health a political and fiscal priority in government budgets even during times of crisis, seeing health spending as not merely a cost to be contained, but an investment in social stability, human dignity, and economic resilience.&nbsp;</span></p><p><span style=""background-color: transparent; text-align: inherit; white-space: inherit;"">The guidance emphasizes the need for countries to cushion the immediate impact of reductions in foreign assistance for health, and to adapt to a new era of reduced assistance. Key policy recommendations include:</span></p><ul><li>prioritize the health services accessed by the poorest; </li><li>protect health budgets and essential health services; </li><li>improve efficiency through better procurement, reduced overheads and strategic purchasing; </li><li>integrate externally-funded or disease-specific services into comprehensive PHC-based delivery models; and </li><li>use health technology assessments to prioritize services and products that have the greatest health impact per dollar spent.</li></ul><h2>Country leadership and global solidarity are critical</h2><p>Several countries have already taken decisive action to strengthen their health systems and protect essential health services: </p><ul><li>Kenya, Nigeria and South Africa have allocated additional budget funds to health, or are awaiting parliamentary approval for increases;</li><li>Nigeria increased its health budget by US$ 200 million to offset aid shortfalls, with increased allocations for immunization, epidemic response, and priority programmes; </li><li>Ghana lifted the cap on excise tax earmarked for its national health insurance agency, resulting in a 60% budget increase. The country also launched &ldquo;the Accra Reset&rdquo;, a bold framework to reimagine global governance, financing and partnerships in health and development; and</li><li>Uganda has outlined a clear policy agenda for integration of health services and programmes, aiming to improve efficiency and sustain service delivery.</li></ul><div><p>The new guidance builds on WHO&rsquo;s commitment to help all countries strengthen and sustain robust health systems, built on a commitment to universal health coverage, underpinned by strong primary health services delivering essential care to all who need it.</p><p>It also aligns with existing World Health Assembly mandates, including resolutions on &ldquo;Strengthening health financing globally&rdquo; and &ldquo;Economics of health for all,&rdquo; to translate global commitments into actionable policy steps. WHO and its partners are committed to providing technical support, analytics and peer learning to countries to manage the health financing crises and navigate the transition, including through the new UHC Knowledge Hub, a partnership with the Government of Japan and the World Bank, set to be launched in December 2025.&nbsp;</p></div>",https://www.who.int/news/item/03-11-2025-who-issues-guidance-to-address-drastic-global-health-financing-cuts
Spiegel Gesundheit,2026-01-08 04:30:00+00:00,Other,Abnehmen und Diät: Die drei größten Fehler und wie man sie mit kleinen Tricks umgeht,"Viele Menschen wissen, wie gesunde Ernährung aussieht, doch sie scheitern im Alltag. Die Diätologin Katharina Miedzinska-Baran verrät die drei größten Fehler. Und wie man sie mit kleinen Tricks umgeht.",https://www.spiegel.de/gesundheit/ernaehrung/abnehmen-und-diaet-die-drei-groessten-fehler-und-wie-man-sie-mit-kleinen-tricks-umgeht-a-aa9bb714-1706-46aa-af26-305758621172#ref=rss
Spiegel Gesundheit,2026-01-06 14:53:00+00:00,Other,Veganuary: Einen Monat vegan ernähren - was bringt es? Worauf sollte man achten?,"Im Januar verzichten viele Menschen freiwillig auf tierische Produkte. Die Ernährungswissenschaftlerin Birgit Jähnig sagt, auf welche Nährstoffe man achten muss und für wen Veganismus nicht zu empfehlen ist.",https://www.spiegel.de/gesundheit/ernaehrung/veganuary-einen-monat-vegan-ernaehren-was-bringt-es-worauf-sollte-man-achten-a-75568374-c528-46ca-81d0-c619056f50be#ref=rss
Spiegel Gesundheit,2025-12-28 07:31:00+00:00,Other,Ein rätselhafter Patient: Weshalb geht es dem Säugling immer schlechter?,"Ein Baby entwickelt sich in den ersten Monaten gut, dann wird der Junge lethargisch, schläft ständig ein, verlernt das Sitzen. Spezialisten untersuchen zunächst sein Erbgut. Dann betrachten sie die Mutter.",https://www.spiegel.de/gesundheit/schwangerschaft/ein-raetselhafter-patient-weshalb-geht-es-dem-saeugling-immer-schlechter-a-e7616090-5f3c-4952-a31e-6510b06f1f6d#ref=rss
